Title,Date,Excerpt,Rakuten_Title,Rakuten_Description,Rakuten_Count,UnitedAirlines_Title,UnitedAirlines_Description,UnitedAirlines_Count,Chase_Title,Chase_Description,Chase_Count,KaiserPermanente_Title,KaiserPermanente_Description,KaiserPermanente_Count,Adobe_Title,Adobe_Description,Adobe_Count,Powered_By,Presented_By,Sponsors_List,Major_Sponsor,Other_Sponsor
Golden State Entertainment Releases New Music and Announces Slate of Recording Artists,2022-05-10 15:54:00,"Golden State Entertainment has agreed to multi-album recording agreements with Grammy Award-winning hip-hop artist Rhymefest and legendary hip-hop artist J.U.I.C.E.  Additionally, Golden State Entertainment will release new music by Grammy-nominated singer and producer Georgia Anne Muldrow, and has entered into a strategic relationship with Grammy Award-winning producer and industry executive Dion “No I.D.” Wilson.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Gary Payton II & Andre Iguodala Updates – 5/5/22,2022-05-05 18:15:00,"Golden State Warriors guard Gary Payton II, who exited Tuesday’s Game 2 in Memphis after sustaining an injury to his left elbow with 9:08 remaining in the first quarter, underwent an MRI yesterday in the Bay Area. The MRI confirmed that Payton suffered a fracture in the left elbow, in addition to ligament and muscle damage. He will be re-evaluated in two (2) weeks.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
"Gary Payton II Named Finalist For Seasonlong NBA Cares Community Assist Award, Presented by Kaiser Permanente",2022-05-03 17:00:00,"Golden State Warriors guard Gary Payton II has been named a finalist for the 2021-22 Seasonlong NBA Cares Community Assist Award (CAA), presented by Kaiser Permanente, in recognition of his demonstrated commitment to his community over the course of the season. Payton is one of 10 finalists for the award, which honors players who have upheld the league’s values of teamwork, respect and inclusion since its inception 75 years ago.",False,False,0,False,False,0,False,False,0,True,True,2,False,False,0,False,True,"['Kaiser Permanente', 'Kaiser Permanente']","['Kaiser Permanente', 'Kaiser Permanente']",[]
Warriors to Face Grizzlies in 2022 Western Conference Semifinals,2022-04-30 03:48:00,"After winning their first round playoff series with the Nuggets in five games (4-1), the Warriors will take on the Memphis Grizzlies in the Western Conference Semifinals, which begins on Sunday afternoon (12:30 p.m. PDT) in Memphis.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Announce 2022 Western Conference Semifinals Ticket On-Sale Information,2022-04-28 04:44:00,"The Golden State Warriors announced today that single game tickets for the team’s Western Conference Semifinals, presented by Kaiser Permanente, will go on sale Thursday, April 28, with exclusive presale events before becoming available to the general public on Friday, April 29, at 2 p.m. The Warriors advanced to the Western Conference Semifinals after defeating the Denver Nuggets, 102-98, earlier tonight at Chase Center (4-1 series victory). The full Western Conference Semifinals schedule with opponents, dates and times will be announced at a later date.",False,False,0,False,False,0,False,True,1,False,True,1,False,False,0,False,True,['Kaiser Permanente'],['Kaiser Permanente'],[]
Warriors and Rakuten Sports Enter Strategic Partnership to Develop Key APAC Markets,2022-04-27 22:00:00,,True,False,1,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
"Golden State Entertainment Releases First Single, “Wheels Up,” By BamBam Feat. Mayzin",2022-04-22 14:30:00,"Golden State Entertainment has announced the release of the company’s first-ever single, “Wheels Up,” – a collaboration between K-pop star BamBam and Oakland-based recording artist MAYZIN. “Wheels Up” is now available on all music platforms and streaming services.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Basketball Academy Announces 2022 Summer Camp Schedule,2022-04-20 20:35:00,,False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Launch Golden State Entertainment,2022-04-18 15:05:00,"The Golden State Warriors have announced the launch of Golden State Entertainment, a new affiliate company that will create original content to tell compelling stories that are both rooted in and transcend the world of sports and entertainment. Golden State Entertainment (GSE) will produce documentaries, collaborate with recording artists on musical releases and marketing and partnership opportunities, and host culturally relevant events that speak to the Bay Area and the world.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Finish 2021-22 Regular Season Leading League in Local TV Ratings,2022-04-15 17:08:00,"For the sixth time in the last seven seasons, the Golden State Warriors led the NBA in local TV ratings, it was announced today. The Warriors’ broadcasts on NBC Sports Bay Area averaged a 6.98 household rating this season, a 17 percent increase from last season and the second-straight season the franchise has posted a double-digit increase in local TV ratings (+103 percent a year ago).",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Announce Schedule for First Round Series Against Denver,2022-04-13 06:23:00,"The Golden State Warriors complete 2022 NBA First Round playoff schedule versus the Denver Nuggets, was announced by the league. ABC will have exclusive national television coverage of Saturday’s Game 1, which is scheduled for a 5:30 p.m. PDT tipoff, in addition to Game 4, slated for 12:30 p.m. PDT on Sunday, April 24 in Denver. NBC Sports Bay Area will televise Games 2 and 3 of the First Round alongside TNT. Bob Fitzgerald and Kelenna Azubuike will call the games on NBC Sports Bay Area. TV listings for Games 5-7, if necessary, will be announced at a later date.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Stephen Curry Injury Update – 4/12/22,2022-04-12 19:28:00,"Warriors guard Stephen Curry, who missed the team’s last 12 regular season games after suffering a sprained ligament and bone bruise in his left foot on March 16 against the Boston Celtics, continues to make good progress in his recovery process. He gradually started various individual on-court activities last week (shooting, running) and may return to full team practices at some point this week. His eventual return to game action—and the possibility of playing this weekend—is undetermined and will be based on his continued progress.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Announce 2022 Playoff NFT Collection with FTX,2022-04-12 15:00:00,"The Golden State Warriors today announced their second-ever NFT drop to commemorate the team’s 2022 NBA Playoff run, becoming the first professional team to orchestrate a responsive NFT collection for fans. The Golden State Warriors 2022 Playoff NFT Collection will adapt as the team’s playoff run extends, unlocking new utilities and benefits for NFT owners. Based on the rarity of each NFT, fans have the opportunity to unlock prizes, including NBA Finals tickets, autographed items, Warriors NBA Championship Rings, additional NFTs, exclusive merchandise, and more.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Announce 2022 ‘Gold Blooded’ Playoff Campaign and Slate of Activations,2022-04-11 17:00:00,"The Golden State Warriors have announced their campaign for the 2022 Playoffs, presented by Kaiser Permanente, and ancillary slate of activations to mark the team’s first postseason run at Chase Center.",False,False,0,False,False,0,False,True,1,False,True,1,False,False,0,False,True,['Kaiser Permanente'],['Kaiser Permanente'],[]
Warriors Conclude 2021-22 Regular Season with 418th Consecutive Sellout,2022-04-08 04:15:00,"For the seventh consecutive 82-game NBA season, the Golden State Warriors have sold out each of the team’s 41 regular season home games, it was announced tonight during the Warriors’ 2021-22 regular season finale at Chase Center. The Warriors, whose current sellout streak stands at 418 consecutive games overall, drew a capacity crowd of 18,064 tonight and have registered a sellout for every home game dating back to December 18, 2012. The sellout streak, inclusive of regular season and postseason games, is the fourth-longest active streak in the NBA.",False,False,0,False,False,0,False,True,1,False,False,0,False,False,0,False,False,[],[],[]
Warriors Recall Moses Moody,2022-04-07 00:29:00,"The Golden State Warriors have recalled guard Moses Moody from the team’s G League affiliate, the Santa Cruz Warriors, the team announced today. Moody tallied 13 points and four assists in 31 minutes in Santa Cruz’s 134-123 playoff loss to the South Bay Lakers last night. The rookie guard played in nine regular season games (all starts) with Santa Cruz this season, averaging 27.4 points, 6.2 rebounds, 1.7 assists and 1.66 steals in 32.3 minutes per game.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Assign Moses Moody to Santa Cruz,2022-04-04 19:15:00,"Golden State Warriors guard Moses Moody has been assigned to the team’s G League affiliate, the Santa Cruz Warriors, the team announced today. Moody has appeared in 50 games (10 starts) for the Warriors this season, averaging 4.4 points and 1.6 rebounds in 11.7 minutes per game. The rookie guard has played in nine games (all starts) with Santa Cruz, averaging 27.4 points, 6.2 rebounds, 1.7 assists and 1.66 steals in 32.3 minutes per game. ",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Legend Tim Hardaway Elected Into Naismith Memorial Basketball Hall of Fame,2022-04-02 19:28:51,"The Naismith Memorial Basketball Hall of Fame announced today that Golden State Warriors Legend Tim Hardaway has been elected as part of the 13-member Class of 2022. George Karl, who spent two seasons as head coach of the Warriors (1986-88), was also elected as part of the class of 2022.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Stephen Curry Injury Update – 4/1/22,2022-04-01 19:25:00,"Warriors guard Stephen Curry, who has missed the team’s last seven games after suffering a sprained ligament in his left foot on March 16 against the Boston Celtics, is making good progress in his recovery process. He has spent the last two weeks performing various rehabilitation exercises in the training and weight rooms under the guidance of the team’s performance staff. He will gradually begin individual on-court activities next week, and his eventual return to practice will be based on his continued progress. Our next update on his status will be provided on April 11.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
"Warriors Announce Activations for Regular Season Finale, Presented by Chase",2022-03-31 17:00:00,"The Golden State Warriors today announced various activations to mark the team’s Regular Season Finale, presented by Chase, on Thursday, April 7 against the Los Angeles Lakers. Headlining the activations is a halftime performance by K-pop star BamBam, who will debut his new single, “Wheels Up,” which features Oakland-based recording artist, MAYZIN.",False,False,0,False,False,0,True,True,2,False,False,0,False,False,0,False,True,"['Chase', 'Chase']","['Chase', 'Chase']",[]
Warriors Issue 2022 NBA Playoffs Fraud Alert for Single Game Tickets,2022-03-30 22:53:00,"The Golden State Warriors have issued a postseason fraud alert, warning fans about the potential dangers of purchasing single-game tickets for the 2022 NBA Playoffs from a non-verified third party, the team announced today.",False,False,0,False,False,0,False,False,0,False,False,0,False,False,0,False,False,[],[],[]
Warriors Announce 2022 NBA Playoffs Exclusive Ticket Presale Information and General Public On-Sale Date,2022-03-30 22:32:00,"The Golden State Warriors announced today that single game tickets for the First Round of the 2022 NBA Playoffs, presented by Kaiser Permanente, will go on sale this week with exclusive presale events before becoming available to the general public on Wednesday, April 6 at 2:00 p.m. The NBA Playoffs will begin on either April 16 or April 17 with the full 2022 NBA Playoffs schedule, including opponent, dates and times, announced at a later date. The Warriors won three NBA championships in a span of four seasons (2015, 2017, 2018) and earned five consecutive trips to the NBA Finals (2015-19).",False,False,0,False,False,0,False,False,0,False,True,1,False,False,0,False,True,['Kaiser Permanente'],['Kaiser Permanente'],[]
